"GEO_ID","NAME","H002001","H002002","H002003","H002004","H002005","H002006"
"id","Geographic Area Name","Total","Total!!Urban","Total!!Urban!!Inside urbanized areas","Total!!Urban!!Inside urban clusters","Total!!Rural","Total!!Not defined for this file"
"1400000US36081005100","Census Tract 51, Queens County, New York","789","789","789","0","0","0"
"1400000US36055013401","Census Tract 134.01, Monroe County, New York","2106","2106","2106","0","0","0"
"1400000US36075021603","Census Tract 216.03, Oswego County, New York","1672","1672","0","1672","0","0"
"1400000US36061023200","Census Tract 232, New York County, New York","3169","3169","3169","0","0","0"
"1400000US36061014900","Census Tract 149, New York County, New York","4032","4032","4032","0","0","0"
"1400000US36067015700","Census Tract 157, Onondaga County, New York","2627","377","377","0","2250","0"
"1400000US36047002000","Census Tract 20, Kings County, New York","480","480","480","0","0","0"
"1400000US36081084602","Census Tract 846.02, Queens County, New York","265","265","265","0","0","0"
"1400000US36047052000","Census Tract 520, Kings County, New York","1440","1440","1440","0","0","0"
"1400000US36007014500","Census Tract 145, Broome County, New York","1539","1060","1060","0","479","0"
"1400000US36081085900","Census Tract 859, Queens County, New York","2169","2169","2169","0","0","0"
"1400000US36005039000","Census Tract 390, Bronx County, New York","1055","1055","1055","0","0","0"
"1400000US36029005201","Census Tract 52.01, Erie County, New York","1518","1518","1518","0","0","0"
"1400000US36029016200","Census Tract 162, Erie County, New York","1141","1141","1141","0","0","0"
"1400000US36093033101","Census Tract 331.01, Schenectady County, New York","874","126","126","0","748","0"
"1400000US36029011700","Census Tract 117, Erie County, New York","1934","1934","1934","0","0","0"
"1400000US36081001200","Census Tract 12, Queens County, New York","1325","1325","1325","0","0","0"
"1400000US36087011700","Census Tract 117, Rockland County, New York","1093","1093","1093","0","0","0"
"1400000US36103170001","Census Tract 1700.01, Suffolk County, New York","3305","2446","2446","0","859","0"
"1400000US36005033202","Census Tract 332.02, Bronx County, New York","1672","1672","1672","0","0","0"
"1400000US36035971400","Census Tract 9714, Fulton County, New York","1529","31","0","31","1498","0"
"1400000US36047080400","Census Tract 804, Kings County, New York","1372","1372","1372","0","0","0"
"1400000US36081041500","Census Tract 415, Queens County, New York","1173","1173","1173","0","0","0"
"1400000US36067000800","Census Tract 8, Onondaga County, New York","1173","1173","1173","0","0","0"
"1400000US36001001801","Census Tract 18.01, Albany County, New York","3394","3394","3394","0","0","0"
"1400000US36029013701","Census Tract 137.01, Erie County, New York","2897","2897","2897","0","0","0"
"1400000US36109000100","Census Tract 1, Tompkins County, New York","1071","1071","1071","0","0","0"
"1400000US36103158607","Census Tract 1586.07, Suffolk County, New York","1240","1240","1240","0","0","0"
"1400000US36055005600","Census Tract 56, Monroe County, New York","951","951","951","0","0","0"
"1400000US36049950600","Census Tract 9506, Lewis County, New York","1476","0","0","0","1476","0"
"1400000US36007013900","Census Tract 139, Broome County, New York","1240","1240","1240","0","0","0"
"1400000US36081108500","Census Tract 1085, Queens County, New York","992","992","992","0","0","0"
"1400000US36059411200","Census Tract 4112, Nassau County, New York","2375","2375","2375","0","0","0"
"1400000US36047039900","Census Tract 399, Kings County, New York","1449","1449","1449","0","0","0"
"1400000US36061015002","Census Tract 150.02, New York County, New York","2832","2832","2832","0","0","0"
"1400000US36035970500","Census Tract 9705, Fulton County, New York","2202","0","0","0","2202","0"
"1400000US36081122300","Census Tract 1223, Queens County, New York","1232","1232","1232","0","0","0"
"1400000US36103111601","Census Tract 1116.01, Suffolk County, New York","1454","1454","1454","0","0","0"
"1400000US36101961800","Census Tract 9618, Steuben County, New York","1619","0","0","0","1619","0"
"1400000US36007013500","Census Tract 135, Broome County, New York","1043","1043","1043","0","0","0"
"1400000US36047027000","Census Tract 270, Kings County, New York","996","996","996","0","0","0"
"1400000US36081055600","Census Tract 556, Queens County, New York","620","620","620","0","0","0"
"1400000US36047007000","Census Tract 70, Kings County, New York","1142","1142","1142","0","0","0"
"1400000US36025970600","Census Tract 9706, Delaware County, New York","3106","1556","0","1556","1550","0"
"1400000US36029005801","Census Tract 58.01, Erie County, New York","1525","1525","1525","0","0","0"
"1400000US36081051600","Census Tract 516, Queens County, New York","584","584","584","0","0","0"
"1400000US36067002101","Census Tract 21.01, Onondaga County, New York","1462","1462","1462","0","0","0"
"1400000US36081077906","Census Tract 779.06, Queens County, New York","1483","1483","1483","0","0","0"
"1400000US36009940300","Census Tract 9403, Cattaraugus County, New York","3128","2551","0","2551","577","0"
"1400000US36047051700","Census Tract 517, Kings County, New York","1078","1078","1078","0","0","0"
"1400000US36047097000","Census Tract 970, Kings County, New York","781","781","781","0","0","0"
"1400000US36005018101","Census Tract 181.01, Bronx County, New York","1103","1103","1103","0","0","0"
"1400000US36047089200","Census Tract 892, Kings County, New York","1548","1548","1548","0","0","0"
"1400000US36007013100","Census Tract 131, Broome County, New York","1429","1429","1429","0","0","0"
"1400000US36103147502","Census Tract 1475.02, Suffolk County, New York","2078","2078","2078","0","0","0"
"1400000US36001001100","Census Tract 11, Albany County, New York","812","812","812","0","0","0"
"1400000US36005033400","Census Tract 334, Bronx County, New York","624","624","624","0","0","0"
"1400000US36075020500","Census Tract 205, Oswego County, New York","2613","0","0","0","2613","0"
"1400000US36047015100","Census Tract 151, Kings County, New York","1666","1666","1666","0","0","0"
"1400000US36081015802","Census Tract 158.02, Queens County, New York","1259","1259","1259","0","0","0"
"1400000US36061025300","Census Tract 253, New York County, New York","3950","3950","3950","0","0","0"
"1400000US36091062602","Census Tract 626.02, Saratoga County, New York","2518","1510","1510","0","1008","0"
"1400000US36061011401","Census Tract 114.01, New York County, New York","1335","1335","1335","0","0","0"
"1400000US36083052503","Census Tract 525.03, Rensselaer County, New York","619","619","619","0","0","0"
"1400000US36029016800","Census Tract 168, Erie County, New York","2245","2245","2245","0","0","0"
"1400000US36007001800","Census Tract 18, Broome County, New York","1896","1896","1896","0","0","0"
"1400000US36001012800","Census Tract 128, Albany County, New York","2094","2094","2094","0","0","0"
"1400000US36043010300","Census Tract 103, Herkimer County, New York","2145","2145","0","2145","0","0"
"1400000US36031961100","Census Tract 9611, Essex County, New York","1126","0","0","0","1126","0"
"1400000US36047099000","Census Tract 990, Kings County, New York","503","503","503","0","0","0"
"1400000US36103147100","Census Tract 1471, Suffolk County, New York","1156","1156","1156","0","0","0"
"1400000US36047119200","Census Tract 1192, Kings County, New York","1173","1173","1173","0","0","0"
"1400000US36033950501","Census Tract 9505.01, Franklin County, New York","1638","1638","0","1638","0","0"
"1400000US36103146201","Census Tract 1462.01, Suffolk County, New York","1200","1200","1200","0","0","0"
"1400000US36047018300","Census Tract 183, Kings County, New York","1316","1316","1316","0","0","0"
"1400000US36081063301","Census Tract 633.01, Queens County, New York","587","587","587","0","0","0"
"1400000US36105950300","Census Tract 9503, Sullivan County, New York","1323","0","0","0","1323","0"
"1400000US36029010001","Census Tract 100.01, Erie County, New York","1324","1324","1324","0","0","0"
"1400000US36081062000","Census Tract 620, Queens County, New York","493","493","493","0","0","0"
"1400000US36055001900","Census Tract 19, Monroe County, New York","1050","1050","1050","0","0","0"
"1400000US36103135005","Census Tract 1350.05, Suffolk County, New York","1347","1347","1347","0","0","0"
"1400000US36055003200","Census Tract 32, Monroe County, New York","1133","1133","1133","0","0","0"
"1400000US36081007900","Census Tract 79, Queens County, New York","1325","1325","1325","0","0","0"
"1400000US36005017701","Census Tract 177.01, Bronx County, New York","1375","1375","1375","0","0","0"
"1400000US36081133900","Census Tract 1339, Queens County, New York","446","446","446","0","0","0"
"1400000US36013035901","Census Tract 359.01, Chautauqua County, New York","2301","2151","0","2151","150","0"
"1400000US36081036700","Census Tract 367, Queens County, New York","876","876","876","0","0","0"
"1400000US36065026600","Census Tract 266, Oneida County, New York","14","14","14","0","0","0"
"1400000US36059303500","Census Tract 3035, Nassau County, New York","1862","1862","1862","0","0","0"
"1400000US36055011301","Census Tract 113.01, Monroe County, New York","2745","2252","2252","0","493","0"
"1400000US36055012201","Census Tract 122.01, Monroe County, New York","1537","1537","1537","0","0","0"
"1400000US36103159103","Census Tract 1591.03, Suffolk County, New York","1678","1678","1678","0","0","0"
"1400000US36047040500","Census Tract 405, Kings County, New York","602","602","602","0","0","0"
"1400000US36055014802","Census Tract 148.02, Monroe County, New York","2214","578","578","0","1636","0"
"1400000US36005012701","Census Tract 127.01, Bronx County, New York","819","819","819","0","0","0"
"1400000US36095740600","Census Tract 7406, Schoharie County, New York","2195","0","0","0","2195","0"
"1400000US36077590300","Census Tract 5903, Otsego County, New York","2456","0","0","0","2456","0"
"1400000US36081026100","Census Tract 261, Queens County, New York","2350","2350","2350","0","0","0"
"1400000US36103169704","Census Tract 1697.04, Suffolk County, New York","3445","2569","2569","0","876","0"
"1400000US36029011300","Census Tract 113, Erie County, New York","2319","2319","2319","0","0","0"
"1400000US36035970600","Census Tract 9706, Fulton County, New York","2923","622","0","622","2301","0"
"1400000US36119004900","Census Tract 49, Westchester County, New York","1765","1765","1765","0","0","0"
"1400000US36061014300","Census Tract 143, New York County, New York","0","0","0","0","0","0"
"1400000US36081073100","Census Tract 731, Queens County, New York","588","588","588","0","0","0"
"1400000US36085019700","Census Tract 197, Richmond County, New York","723","723","723","0","0","0"
"1400000US36061014700","Census Tract 147, New York County, New York","1718","1718","1718","0","0","0"
"1400000US36047007100","Census Tract 71, Kings County, New York","1729","1729","1729","0","0","0"
"1400000US36119005702","Census Tract 57.02, Westchester County, New York","1425","1425","1425","0","0","0"
"1400000US36063024406","Census Tract 244.06, Niagara County, New York","866","656","656","0","210","0"
"1400000US36081016600","Census Tract 166, Queens County, New York","1029","1029","1029","0","0","0"
"1400000US36087010601","Census Tract 106.01, Rockland County, New York","1341","1341","1341","0","0","0"
"1400000US36119008200","Census Tract 82, Westchester County, New York","2574","2574","2574","0","0","0"
"1400000US36029014502","Census Tract 145.02, Erie County, New York","1237","1237","1237","0","0","0"
"1400000US36103146703","Census Tract 1467.03, Suffolk County, New York","1266","1266","1266","0","0","0"
"1400000US36047056100","Census Tract 561, Kings County, New York","1606","1606","1606","0","0","0"
"1400000US36059415000","Census Tract 4150, Nassau County, New York","2077","2077","2077","0","0","0"
"1400000US36091062100","Census Tract 621, Saratoga County, New York","716","716","716","0","0","0"
"1400000US36067000600","Census Tract 6, Onondaga County, New York","1616","1616","1616","0","0","0"
"1400000US36103111503","Census Tract 1115.03, Suffolk County, New York","1717","1717","1717","0","0","0"
"1400000US36047033000","Census Tract 330, Kings County, New York","1752","1752","1752","0","0","0"
"1400000US36009960400","Census Tract 9604, Cattaraugus County, New York","1952","846","0","846","1106","0"
"1400000US36103158604","Census Tract 1586.04, Suffolk County, New York","1617","1617","1617","0","0","0"
"1400000US36033950900","Census Tract 9509, Franklin County, New York","2074","1417","0","1417","657","0"
"1400000US36115080100","Census Tract 801, Washington County, New York","2146","2146","2146","0","0","0"
"1400000US36081119300","Census Tract 1193, Queens County, New York","799","799","799","0","0","0"
"1400000US36081099200","Census Tract 992, Queens County, New York","1335","1335","1335","0","0","0"
"1400000US36081077907","Census Tract 779.07, Queens County, New York","1040","1040","1040","0","0","0"
"1400000US36029006702","Census Tract 67.02, Erie County, New York","2516","2516","2516","0","0","0"
"1400000US36013035400","Census Tract 354, Chautauqua County, New York","1395","1395","0","1395","0","0"
"1400000US36061018900","Census Tract 189, New York County, New York","5188","5188","5188","0","0","0"
"1400000US36037951400","Census Tract 9514, Genesee County, New York","2266","292","0","292","1974","0"
"1400000US36047017200","Census Tract 172, Kings County, New York","1245","1245","1245","0","0","0"
